Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7006","June","%","6.413418","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7007","July","%","5.185024","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7008","August","%","7.120192","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7009","September","%","7.796089","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7010","October","%","7.688808","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7011","November","%","7.743281","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2007","2007","23014","Food price inflation","7012","December","%","8.238067","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7001","January","%","8.988833","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7002","February","%","10.454351","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7003","March","%","11.764061","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7004","April","%","13.723642","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7005","May","%","16.062606","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7006","June","%","17.178001","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7007","July","%","17.622826","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7008","August","%","18.112638","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7009","September","%","18.073228","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2008","2008","23014","Food price inflation","7010","October","%","16.753294","E","Estimated value",""
